,time,open,high,low,close,weekday,range_HL,range_OC,type
1650,2006-08-09 09:15:00+05:30,4268.6499,4346.25,4235.7002,4329.0498,2,110.5498,60.3999,bull
1651,2006-08-10 09:15:00+05:30,4336.3501,4378.8501,4302.3501,4370.5498,3,76.5,34.1997,bull
1652,2006-08-11 09:15:00+05:30,4380.0498,4403.3999,4308.9502,4324.6499,4,94.4497,55.3999,bear
1653,2006-08-14 09:15:00+05:30,4314.7002,4358.0498,4308.25,4328.8501,0,49.7998,14.1499,bull
1654,2006-08-16 09:15:00+05:30,4342.2002,4456.1001,4342.2002,4433.1001,2,113.8999,90.8999,bull
1655,2006-08-17 09:15:00+05:30,4453.1001,4471.3999,4394.2998,4410.2998,3,77.1001,42.8003,bear
1656,2006-08-18 09:15:00+05:30,4399,4414.3501,4351.5,4369.2998,4,62.8501,29.7002,bear
1657,2006-08-21 09:15:00+05:30,4342.8999,4456.5498,4325.4502,4446.2002,0,131.0996,103.3003,bull
1658,2006-08-22 09:15:00+05:30,4462.3501,4495.8999,4433.5498,4449.7002,1,62.3501,12.6499,bear
1659,2006-08-23 09:15:00+05:30,4448.7998,4465.2998,4378.1499,4395.1001,2,87.1499,53.6997,bear
1660,2006-08-24 09:15:00+05:30,4377.7002,4442.1001,4332.7998,4428.3501,3,109.3003,50.6499,bull
1661,2006-08-25 09:15:00+05:30,4575.75,4596.7002,4472.1499,4495.4502,4,124.5503,80.2998,bear
1662,2006-08-28 09:15:00+05:30,4501.8501,4533,4485.9502,4528.3999,0,47.0498,26.5498,bull
1663,2006-08-29 09:15:00+05:30,4529.3999,4579.6499,4529.3999,4562.7002,1,50.25,33.3003,bull
1664,2006-08-30 09:15:00+05:30,4566.7998,4605.8999,4534.1499,4596.2998,2,71.75,29.5,bull
1665,2006-08-31 09:15:00+05:30,4612,4633.0498,4580.4502,4594.8501,3,52.5996,17.1499,bear
1666,2006-09-01 09:15:00+05:30,4593.2002,4655.5,4568.25,4650.8501,4,87.25,57.6499,bull
1667,2006-09-04 09:15:00+05:30,4662.5,4708.8999,4661.5,4696.8999,0,47.3999,34.3999,bull
1668,2006-09-05 09:15:00+05:30,4703.25,4743.8501,4682.3999,4706.7998,1,61.4502,3.5498,bull
1669,2006-09-06 09:15:00+05:30,4709.2002,4724.1499,4671.8501,4690.3999,2,52.2998,18.8003,bear
1670,2006-09-07 09:15:00+05:30,4683.5498,4683.5498,4627.9502,4647.2998,3,55.5996,36.25,bear
1671,2006-09-08 09:15:00+05:30,4652.8999,4680.8999,4616.1499,4658.4502,4,64.75,5.5503,bull
1672,2006-09-11 09:15:00+05:30,4658.4502,4672.3501,4510.6499,4528.8999,0,161.7002,129.5503,bear
1673,2006-09-12 09:15:00+05:30,4526.25,4645.75,4480.2002,4631.6001,1,165.5498,105.3501,bull
1674,2006-09-13 09:15:00+05:30,4637.75,4837.6001,4637.75,4823.8999,2,199.8501,186.1499,bull
1675,2006-09-14 09:15:00+05:30,4853.2002,4913.0498,4835.1001,4896.3501,3,77.9497,43.1499,bull
1676,2006-09-15 09:15:00+05:30,4883.25,4915.2002,4849.9502,4908.1001,4,65.25,24.8501,bull
1677,2006-09-18 09:15:00+05:30,4905,4954.5498,4898.5498,4924.9502,0,56,19.9502,bull
1678,2006-09-19 09:15:00+05:30,4927.6001,4949,4861.25,4890.4502,1,87.75,37.1499,bear
1679,2006-09-20 09:15:00+05:30,4878.25,4915.7998,4800.6499,4899.75,2,115.1499,21.5,bull
1680,2006-09-21 09:15:00+05:30,4925,4990.8999,4925,4972.9502,3,65.8999,47.9502,bull
1681,2006-09-22 09:15:00+05:30,4956.4502,4982.2002,4903.9502,4934.7002,4,78.25,21.75,bear
1682,2006-09-25 09:15:00+05:30,5078.3999,5084.25,4910.8501,4949.8999,0,173.3999,128.5,bear
1683,2006-09-26 09:15:00+05:30,4957.25,5066.3501,4947.7998,5061.7002,1,118.5503,104.4502,bull
1684,2006-09-27 09:15:00+05:30,5035.8501,5143.5,5035.8501,5124.5,2,107.6499,88.6499,bull
1685,2006-09-28 09:15:00+05:30,5123.6499,5350.6499,5118.75,5327.6001,3,231.8999,203.9502,bull
1686,2006-09-29 09:15:00+05:30,5519.5498,5519.5498,5255.9502,5276.25,4,263.5996,243.2998,bear
1687,2006-10-03 09:15:00+05:30,5277.0498,5312.25,5241.4502,5264.8999,1,70.7998,12.1499,bear
1688,2006-10-04 09:15:00+05:30,5265.4502,5267.9502,5185.9502,5201.25,2,82,64.2002,bear
1689,2006-10-05 09:15:00+05:30,5215.8501,5350.6499,5215.8501,5334.7002,3,134.7998,118.8501,bull
1690,2006-10-06 09:15:00+05:30,5326.3501,5357.2002,5300.2002,5311.25,4,57,15.1001,bear
1691,2006-10-09 09:15:00+05:30,5290.75,5327.2002,5261.75,5292.75,0,65.4502,2,bull
1692,2006-10-10 09:15:00+05:30,5292.4502,5326.8999,5253.5,5270.2998,1,73.3999,22.1504,bear
1693,2006-10-11 09:15:00+05:30,5271.5,5313.8501,5182.1001,5206.3999,2,131.75,65.1001,bear
1694,2006-10-12 09:15:00+05:30,5208.8501,5285.2998,5142,5270.3999,3,143.2998,61.5498,bull
1695,2006-10-13 09:15:00+05:30,5290.8501,5361.25,5290.8501,5302.4502,4,70.3999,11.6001,bull
1696,2006-10-16 09:15:00+05:30,5250.6001,5433.1001,5250.6001,5399.5498,0,182.5,148.9497,bull
1697,2006-10-17 09:15:00+05:30,5393.3999,5433.7002,5353.8999,5390.1001,1,79.8003,3.2998,bear
1698,2006-10-18 09:15:00+05:30,5406.5,5425.6001,5374.6499,5405.8501,2,50.9502,0.6499,bear
1699,2006-10-19 09:15:00+05:30,5410.1499,5430.6499,5300,5334.8501,3,130.6499,75.2998,bear
1700,2006-10-20 09:15:00+05:30,5341.5498,5373.7998,5314.3999,5333.6499,4,59.3999,7.8999,bear
1701,2006-10-23 09:15:00+05:30,5304.6001,5341.0498,5240.5,5247.25,0,100.5498,57.3501,bear
1702,2006-10-26 09:15:00+05:30,5282.7998,5482.3999,5265.2002,5460.1001,3,217.1997,177.3003,bull
1703,2006-10-27 09:15:00+05:30,5473.3999,5551.8999,5464.1001,5545.25,4,87.7998,71.8501,bull
1704,2006-10-30 09:15:00+05:30,5539.8999,5641.9502,5479.6001,5626.4502,0,162.3501,86.5503,bull
1705,2006-10-31 09:15:00+05:30,5633.7002,5686.8999,5543.7998,5588.7002,1,143.1001,45,bear
1706,2006-11-01 09:15:00+05:30,5792.7998,5795.8501,5570.8999,5623.6499,2,224.9502,169.1499,bear
1707,2006-11-02 09:15:00+05:30,5586,5677.25,5586,5658.75,3,91.25,72.75,bull
1708,2006-11-03 09:15:00+05:30,5664.0498,5667,5600.5498,5613.1499,4,66.4502,50.8999,bear
1709,2006-11-06 09:15:00+05:30,5604.25,5626.8999,5556.0498,5561.8999,0,70.8501,42.3501,bear
1710,2006-11-07 09:15:00+05:30,5575.8501,5610.6001,5510.9502,5535.75,1,99.6499,40.1001,bear
1711,2006-11-08 09:15:00+05:30,5529.8501,5613.7002,5460.5,5591,2,153.2002,61.1499,bull
1712,2006-11-09 09:15:00+05:30,5615.5,5670.3501,5599.2998,5656.3501,3,71.0503,40.8501,bull
1713,2006-11-10 09:15:00+05:30,5666.25,5797.7998,5648,5757.9502,4,149.7998,91.7002,bull
1714,2006-11-13 09:15:00+05:30,5773.25,5823.9502,5730.8501,5801.3501,0,93.1001,28.1001,bull
1715,2006-11-14 09:15:00+05:30,5793.6001,5849.8501,5782.1001,5838.7998,1,67.75,45.1997,bull
1716,2006-11-15 09:15:00+05:30,5835.2002,6047.4502,5835.2002,6023.5498,2,212.25,188.3496,bull
1717,2006-11-16 09:15:00+05:30,6175.0498,6175.0498,6175.0498,6175.0498,3,0,0,Tie
1718,2006-11-17 09:15:00+05:30,6166.4502,6228.25,6066.1499,6119.6499,4,162.1001,46.8003,bear
1719,2006-11-20 09:15:00+05:30,6115.9502,6115.9502,5907.4502,6006.6001,0,208.5,109.3501,bear
1720,2006-11-21 09:15:00+05:30,6045.0498,6101.7998,6009.1001,6085.5,1,92.6997,40.4502,bull
1721,2006-11-22 09:15:00+05:30,6094.3999,6177.2002,6094.3999,6118.8999,2,82.8003,24.5,bull
1722,2006-11-23 09:15:00+05:30,6153,6177.5498,6082.7998,6157.1001,3,94.75,4.1001,bull
1723,2006-11-24 09:15:00+05:30,6144.9502,6190.9502,6132.6001,6153.6001,4,58.3501,8.6499,bull
1724,2006-11-27 09:15:00+05:30,6128.5,6217.6499,6107.3501,6198.3501,0,110.2998,69.8501,bull
1725,2006-11-28 09:15:00+05:30,6179.3501,6179.3501,6080.3501,6122.8999,1,99,56.4502,bear
1726,2006-11-29 09:15:00+05:30,6158.3999,6202.1001,6109.0498,6127.6499,2,93.0503,30.75,bear
1727,2006-11-30 09:15:00+05:30,6144.2002,6227.2998,6143.5498,6198.2998,3,83.75,54.0996,bull
1728,2006-12-01 09:15:00+05:30,6217.6499,6341.1499,6199.0498,6330.75,4,142.1001,113.1001,bull
1729,2006-12-04 09:15:00+05:30,6301.6499,6374.5498,6280.6001,6294.1001,0,93.9497,7.5498,bear
1730,2006-12-05 09:15:00+05:30,6296.4502,6340,6212.25,6235.1499,1,127.75,61.3003,bear
1731,2006-12-06 09:15:00+05:30,6213.8501,6213.8501,6213.8501,6213.8501,2,0,0,Tie
1732,2006-12-07 09:15:00+05:30,6259.5,6259.5,6259.5,6259.5,3,0,0,Tie
1733,2006-12-08 09:15:00+05:30,6595.8501,6595.8501,6187.7002,6234.5498,4,408.1499,361.3003,bear
1734,2006-12-11 09:15:00+05:30,6177.8999,6177.8999,5729.3501,5790.6001,0,448.5498,387.2998,bear
1735,2006-12-12 09:15:00+05:30,5758.2998,5812.0498,5408.9502,5536.2998,1,403.0996,222,bear
1736,2006-12-13 09:15:00+05:30,5556.3501,5741.6499,5502.75,5720.3501,2,238.8999,164,bull
1737,2006-12-14 09:15:00+05:30,5754.7998,5877.3999,5754.7998,5849.75,3,122.6001,94.9502,bull
1738,2006-12-15 09:15:00+05:30,5844.3501,5966.2998,5844.3501,5958.2002,4,121.9497,113.8501,bull
1739,2006-12-18 09:15:00+05:30,5971.1001,6022.2002,5814.8999,6012.0498,0,207.3003,40.9497,bull
1740,2006-12-19 09:15:00+05:30,6010.7998,6010.7998,5801.9502,5867.4502,1,208.8496,143.3496,bear
1741,2006-12-20 09:15:00+05:30,5865.7998,5947.6499,5764.1001,5797.2002,2,183.5498,68.5996,bear
1742,2006-12-21 09:15:00+05:30,5787.6001,5810.9502,5712,5777.8999,3,98.9502,9.7002,bear
1743,2006-12-22 09:15:00+05:30,5796.3999,5829.4502,5760.1001,5790.3999,4,69.3501,6,bear
1744,2006-12-26 09:15:00+05:30,5799.2002,5914.3999,5785.25,5904.1499,1,129.1499,104.9497,bull
1745,2006-12-27 09:15:00+05:30,5933.4502,6057.5498,5930.9502,6009.6001,2,126.5996,76.1499,bull
1746,2006-12-28 09:15:00+05:30,6036.3501,6060.8501,5994.5498,6027.7998,3,66.3003,8.5503,bear
1747,2006-12-29 09:15:00+05:30,6098.5498,6098.5498,5993.8999,6008.75,4,104.6499,89.7998,bear
1748,2007-01-02 09:15:00+05:30,6015.1499,6067.0498,6004.6499,6039.5498,1,62.3999,24.3999,bull
1749,2007-01-03 09:15:00+05:30,6044.2998,6084.5,6009.6499,6070.25,2,74.8501,25.9502,bull
1750,2007-01-04 09:15:00+05:30,6077.1499,6122.3999,5982.4502,6008.4502,3,139.9497,68.6997,bear
1751,2007-01-05 09:15:00+05:30,6004.2998,6101.7998,5996.4502,6049,4,105.3496,44.7002,bull
1752,2007-01-08 09:15:00+05:30,6069.8999,6069.8999,5951.6001,5968.3501,0,118.2998,101.5498,bear
1753,2007-01-09 09:15:00+05:30,5971.7998,6000.75,5864.2998,5875.2998,1,136.4502,96.5,bear
1754,2007-01-10 09:15:00+05:30,5859.8999,5894.3999,5709.2002,5723.0498,2,185.1997,136.8501,bear
1755,2007-01-11 09:15:00+05:30,5720.5498,5816.5,5684.7002,5748.75,3,131.7998,28.2002,bull
1756,2007-01-12 09:15:00+05:30,5826.6499,6184.6001,5826.6499,6157.9502,4,357.9502,331.3003,bull
1757,2007-01-15 09:15:00+05:30,6191,6221.3999,6144.8501,6164.7998,0,76.5498,26.2002,bear
1758,2007-01-16 09:15:00+05:30,6188.1001,6212.1001,6103.1001,6157.3999,1,109,30.7002,bear
1759,2007-01-17 09:15:00+05:30,6168.6001,6247.0498,6143.75,6215.2002,2,103.2998,46.6001,bull
1760,2007-01-18 09:15:00+05:30,6239.2002,6292.8999,6154.8999,6189.5,3,138,49.7002,bear
1761,2007-01-19 09:15:00+05:30,6254.5,6254.75,6104.2002,6184.8999,4,150.5498,69.6001,bear
1762,2007-01-22 09:15:00+05:30,6209.75,6224.1001,6135.3999,6175.4502,0,88.7002,34.2998,bear
1763,2007-01-23 09:15:00+05:30,6167.8501,6172.25,5989.8501,6010.7998,1,182.3999,157.0503,bear
1764,2007-01-24 09:15:00+05:30,6082.8501,6098.0498,5989.6001,6055.5,2,108.4497,27.3501,bear
1765,2007-01-25 09:15:00+05:30,6094.0498,6126.3999,6051.25,6107.6001,3,75.1499,13.5503,bull
1766,2007-01-29 09:15:00+05:30,6139.75,6148.5498,5953.2998,5978.8999,0,195.25,160.8501,bear
1767,2007-01-31 09:15:00+05:30,5980.0498,6100.5,5901.6499,5953.9502,2,198.8501,26.0996,bear
1768,2007-02-01 09:15:00+05:30,5976.25,6152.25,5951.0498,6115.2002,3,201.2002,138.9502,bull
1769,2007-02-02 09:15:00+05:30,6132.4502,6176,6059.7002,6075.3501,4,116.2998,57.1001,bear
1770,2007-02-05 09:15:00+05:30,6120.1001,6144.6499,6047.5498,6089.2002,0,97.1001,30.8999,bear
1771,2007-02-06 09:15:00+05:30,6095.7998,6170.6001,6075.25,6092.2002,1,95.3501,3.5996,bear
1772,2007-02-07 09:15:00+05:30,6104.7002,6173.9502,6095.0498,6157.1499,2,78.9004,52.4497,bull
1773,2007-02-08 09:15:00+05:30,6148.6499,6231.4502,6146.75,6208.7002,3,84.7002,60.0503,bull
1774,2007-02-09 09:15:00+05:30,6211.4502,6248.6001,6107.5,6184.4502,4,141.1001,27,bear
1775,2007-02-12 09:15:00+05:30,6085.7998,6124.2002,5957.2998,6031.6499,0,166.9004,54.1499,bear
1776,2007-02-13 09:15:00+05:30,6026.3501,6100.4502,5890.2998,5946.4502,1,210.1504,79.8999,bear
1777,2007-02-14 09:15:00+05:30,5841.2002,5841.2002,5561,5672.5498,2,280.2002,168.6504,bear
1778,2007-02-15 09:15:00+05:30,5702.3501,5852.5,5702.3501,5841.6499,3,150.1499,139.2998,bull
1779,2007-02-19 09:15:00+05:30,5858.1499,5948.1499,5836.8501,5917.4502,0,111.2998,59.3003,bull
1780,2007-02-20 09:15:00+05:30,5927.5,5945.8501,5825.4502,5841.25,1,120.3999,86.25,bear
1781,2007-02-21 09:15:00+05:30,5855.2002,5868.8999,5787.6001,5816.9502,2,81.2998,38.25,bear
1782,2007-02-22 09:15:00+05:30,5825.4502,5854.3999,5627.5498,5647.6499,3,226.8501,177.8003,bear
1783,2007-02-23 09:15:00+05:30,5721.3999,5738,5427.3501,5473.6001,4,310.6499,247.7998,bear
1784,2007-02-26 09:15:00+05:30,5493.6001,5579.1001,5376.6499,5533.75,0,202.4502,40.1499,bull
1785,2007-02-27 09:15:00+05:30,5552.2998,5616.25,5407.2998,5464.6499,1,208.9502,87.6499,bear
1786,2007-02-28 09:15:00+05:30,5294.7002,5381.5498,5112.1499,5240.2998,2,269.3999,54.4004,bear
1787,2007-03-01 09:15:00+05:30,5262.3501,5406.3501,5213.3501,5388.9502,3,193,126.6001,bull
1788,2007-03-02 09:15:00+05:30,5395.3999,5401.1499,5196.1499,5218.9502,4,205,176.4497,bear
1789,2007-03-05 09:15:00+05:30,5135.75,5135.75,4980.25,5040.1001,0,155.5,95.6499,bear
1790,2007-03-06 09:15:00+05:30,5061.3999,5182.4502,5005.9502,5110.1499,1,176.5,48.75,bull
1791,2007-03-07 09:15:00+05:30,5185.1001,5214.3999,4950.5,4993.5498,2,263.8999,191.5503,bear
1792,2007-03-08 09:15:00+05:30,5031.8501,5246.5,4999.25,5217.8501,3,247.25,186,bull
1793,2007-03-09 09:15:00+05:30,5226.0498,5316.9502,5160.6001,5187.8501,4,156.3501,38.1997,bear
1794,2007-03-12 09:15:00+05:30,5188.0498,5269.2998,5152.3999,5180.1001,0,116.8999,7.9497,bear
1795,2007-03-13 09:15:00+05:30,5188.1001,5259.8999,5169.2998,5251.5498,1,90.6001,63.4497,bull
1796,2007-03-14 09:15:00+05:30,5245.8999,5245.8999,5039.0498,5039.0498,2,206.8501,206.8501,bear
1797,2007-03-15 09:15:00+05:30,5048.0498,5141.7998,4950.5,4965,3,191.2998,83.0498,bear
1798,2007-03-16 09:15:00+05:30,4978.3501,4993.5498,4837.25,4893.4502,4,156.2998,84.8999,bear
1799,2007-03-19 09:15:00+05:30,4900.1499,4992.2998,4871.4502,4979.4502,0,120.8496,79.3003,bull
1800,2007-03-20 09:15:00+05:30,5014.3501,5125.7998,5014.3501,5084.1001,1,111.4497,69.75,bull
1801,2007-03-21 09:15:00+05:30,5104,5299.1001,5083.4502,5288.3999,2,215.6499,184.3999,bull
1802,2007-03-22 09:15:00+05:30,5349.4502,5568.2998,5349.4502,5554.75,3,218.8496,205.2998,bull
1803,2007-03-23 09:15:00+05:30,5549.3999,5594.75,5448.8501,5518.8501,4,145.8999,30.5498,bear
1804,2007-03-26 09:15:00+05:30,5522.0498,5593.3501,5407.8501,5424.2998,0,185.5,97.75,bear
1805,2007-03-28 09:15:00+05:30,5375.5,5375.5,5270.9502,5290.1499,2,104.5498,85.3501,bear
1806,2007-03-29 09:15:00+05:30,5298.8999,5309.8999,5164.0498,5273.2002,3,145.8501,25.6997,bear
1807,2007-03-30 09:15:00+05:30,5281.3999,5339.75,5281.3999,5308.5,4,58.3501,27.1001,bull
1808,2007-04-02 09:15:00+05:30,5267.7002,5267.7002,4946.5498,4959.6499,0,321.1504,308.0503,bear
1809,2007-04-03 09:15:00+05:30,4995.1499,4995.1499,4995.1499,4995.1499,1,0,0,Tie
1810,2007-04-04 09:15:00+05:30,4997.0498,5108.1499,4997.0498,5031.75,2,111.1001,34.7002,bull
1811,2007-04-05 09:15:00+05:30,5035.8999,5151.25,4985.2998,5129.2002,3,165.9502,93.3003,bull
1812,2007-04-09 09:15:00+05:30,5129.0498,5335.9502,5129.0498,5323.7998,0,206.9004,194.75,bull
1813,2007-04-10 09:15:00+05:30,5335.3999,5349.75,5229.75,5325.5,1,120,9.8999,bear
1814,2007-04-11 09:15:00+05:30,5325.2998,5374.25,5261.2998,5276.6499,2,112.9502,48.6499,bear
1815,2007-04-12 09:15:00+05:30,5241.1499,5241.1499,5176.4502,5215.1499,3,64.6997,26,bear
1816,2007-04-13 09:15:00+05:30,5234.5,5404.1001,5230.8999,5362.1001,4,173.2002,127.6001,bull
1817,2007-04-16 09:15:00+05:30,5400.2998,5465.5,5400.2998,5435.1001,0,65.2002,34.8003,bull
1818,2007-04-17 09:15:00+05:30,5457.2002,5522.1499,5387.5,5455.4502,1,134.6499,1.75,bear
1819,2007-04-18 09:15:00+05:30,5474.1001,5548,5460.1499,5513,2,87.8501,38.8999,bull
1820,2007-04-19 09:15:00+05:30,5485.2002,5587.2998,5382.2002,5540.2998,3,205.0996,55.0996,bull
1821,2007-04-20 09:15:00+05:30,5552.1001,5626.8501,5514.7998,5597.5498,4,112.0503,45.4497,bull
1822,2007-04-23 09:15:00+05:30,5622,5637.1001,5536.0498,5550.1499,0,101.0503,71.8501,bear
1823,2007-04-24 09:15:00+05:30,5524.2002,5833.0498,5511.7002,5807.5,1,321.3496,283.2998,bull
1824,2007-04-25 09:15:00+05:30,5724,5905.1001,5724,5876.4502,2,181.1001,152.4502,bull
1825,2007-04-26 09:15:00+05:30,5886.9502,5975,5862.8501,5880.9502,3,112.1499,6,bear
1826,2007-04-27 09:15:00+05:30,5833.6499,5874.75,5731.3999,5752.8999,4,143.3501,80.75,bear
1827,2007-04-30 09:15:00+05:30,5627.8999,5638.6499,5490.8501,5621,0,147.7998,6.8999,bear
1828,2007-05-03 09:15:00+05:30,5656.25,5721.8999,5651.0498,5693.3999,3,70.8501,37.1499,bull
1829,2007-05-04 09:15:00+05:30,5713.7002,5765.6001,5641.75,5656.5498,4,123.8501,57.1504,bear
1830,2007-05-07 09:15:00+05:30,5773.3999,5773.3999,5596.2002,5610.7002,0,177.1997,162.6997,bear
1831,2007-05-08 09:15:00+05:30,5584.1001,5672.5,5523.75,5537,1,148.75,47.1001,bear
1832,2007-05-09 09:15:00+05:30,5571.1499,5649.25,5480.5,5638.5498,2,168.75,67.3999,bull
1833,2007-05-10 09:15:00+05:30,5664.2002,5742.6499,5628.1001,5644.9502,3,114.5498,19.25,bear
1834,2007-05-11 09:15:00+05:30,5556.25,5708.2998,5529.6499,5682.4502,4,178.6499,126.2002,bull
1835,2007-05-14 09:15:00+05:30,5733.2998,5859.3501,5733.2998,5847.7998,0,126.0503,114.5,bull
1836,2007-05-15 09:15:00+05:30,5850.0498,5968.2002,5844.2002,5950.6499,1,124,100.6001,bull
1837,2007-05-16 09:15:00+05:30,5960.6499,6154.6499,5960.6499,6137.8501,2,194,177.2002,bull
1838,2007-05-17 09:15:00+05:30,6179,6292.0498,6179,6270.8999,3,113.0498,91.8999,bull
1839,2007-05-18 09:15:00+05:30,6241.9502,6313.5498,6219.3999,6290.7998,4,94.1499,48.8496,bull
1840,2007-05-21 09:15:00+05:30,6315.7998,6445.3999,6315.7998,6391.1499,0,129.6001,75.3501,bull
1841,2007-05-22 09:15:00+05:30,6384.5498,6418,6335,6356.3999,1,83,28.1499,bear
1842,2007-05-23 09:15:00+05:30,6371.2998,6383.8501,6252.9502,6309.1499,2,130.8999,62.1499,bear
1843,2007-05-24 09:15:00+05:30,6285.4502,6313.75,6183.7002,6208.7002,3,130.0498,76.75,bear
1844,2007-05-25 09:15:00+05:30,6162.5498,6218.8501,6091.8999,6200.3501,4,126.9502,37.8003,bull
1845,2007-05-28 09:15:00+05:30,6199.1499,6332.6499,6199.1499,6283.9502,0,133.5,84.8003,bull
1846,2007-05-29 09:15:00+05:30,6288.3501,6316.9502,6257.5,6302.1001,1,59.4502,13.75,bull
1847,2007-05-30 09:15:00+05:30,6297.7002,6335.4502,6223.8501,6245.4502,2,111.6001,52.25,bear
1848,2007-05-31 09:15:00+05:30,6255.5,6345.2998,6255.5,6324.5,3,89.7998,69,bull
1849,2007-06-01 09:15:00+05:30,6340.8999,6431.5,6340.8999,6404.7998,4,90.6001,63.8999,bull
1850,2007-06-04 09:15:00+05:30,6431.25,6491.4502,6400.6499,6448.8501,0,90.8003,17.6001,bull
1851,2007-06-05 09:15:00+05:30,6441.5,6554.8999,6411.25,6533.3501,1,143.6499,91.8501,bull
1852,2007-06-06 09:15:00+05:30,6561.6001,6562.5,6312.2998,6324.2998,2,250.2002,237.3003,bear
1853,2007-06-07 09:15:00+05:30,6301.9502,6352.2998,6204.7002,6236.4502,3,147.5996,65.5,bear
1854,2007-06-08 09:15:00+05:30,6200.3501,6271.2002,6129.9502,6177.7002,4,141.25,22.6499,bear
1855,2007-06-11 09:15:00+05:30,6210.25,6278.8999,6151.8501,6161.25,0,127.0498,49,bear
1856,2007-06-12 09:15:00+05:30,6177.4502,6191.9502,6059.75,6149.9502,1,132.2002,27.5,bear
1857,2007-06-13 09:15:00+05:30,6150.6499,6168.5,6048.7998,6063.7998,2,119.7002,86.8501,bear
1858,2007-06-14 09:15:00+05:30,6106.8999,6157.2002,6085.2002,6122.0498,3,72,15.1499,bull
1859,2007-06-15 09:15:00+05:30,6134.8501,6239.7998,6134.8501,6176.2002,4,104.9497,41.3501,bull
1860,2007-06-18 09:15:00+05:30,6210.5,6245.7998,6157.6499,6174.3999,0,88.1499,36.1001,bear
1861,2007-06-19 09:15:00+05:30,6165.5,6382.3999,6165.5,6366.9502,1,216.8999,201.4502,bull
1862,2007-06-20 09:15:00+05:30,6376.5,6508,6376.5,6496.8501,2,131.5,120.3501,bull
1863,2007-06-21 09:15:00+05:30,6486.3999,6562.25,6438.75,6536.25,3,123.5,49.8501,bull
1864,2007-06-22 09:15:00+05:30,6544.2998,6621.1499,6521.9502,6542.0498,4,99.1997,2.25,bear
1865,2007-06-25 09:15:00+05:30,6548.9502,6555.8999,6490.3501,6544.5498,0,65.5498,4.4004,bear
1866,2007-06-26 09:15:00+05:30,6501.5,6547.6499,6490.75,6515.6001,1,56.8999,14.1001,bull
1867,2007-06-27 09:15:00+05:30,6522.5,6534.1001,6457.2998,6482.4502,2,76.8003,40.0498,bear
1868,2007-06-28 09:15:00+05:30,6509.1001,6538.1499,6487.8501,6521.3501,3,50.2998,12.25,bull
1869,2007-06-29 09:15:00+05:30,6521.8501,6749.9502,6521.8501,6740.1001,4,228.1001,218.25,bull
1870,2007-07-02 09:15:00+05:30,6811.8501,6828.8999,6696,6718,0,132.8999,93.8501,bear
1871,2007-07-03 09:15:00+05:30,6719.6499,6882.6001,6719.6499,6857.1001,1,162.9502,137.4502,bull
1872,2007-07-04 09:15:00+05:30,6917.3501,6917.3501,6777.5,6836.4502,2,139.8501,80.8999,bear
1873,2007-07-05 09:15:00+05:30,6845.25,6902.7998,6739.5,6818.3501,3,163.2998,26.8999,bear
1874,2007-07-06 09:15:00+05:30,6796.5,6830.4502,6751.3501,6791.25,4,79.1001,5.25,bear
1875,2007-07-09 09:15:00+05:30,6787.75,6895.7002,6752.3999,6867.8999,0,143.3003,80.1499,bull
1876,2007-07-10 09:15:00+05:30,6891.7998,6906.0498,6798.7998,6814.7002,1,107.25,77.0996,bear
1877,2007-07-11 09:15:00+05:30,6779.25,6845.2002,6752.6499,6794.7002,2,92.5503,15.4502,bull
1878,2007-07-12 09:15:00+05:30,6812.0498,6931.5,6812.0498,6916.0498,3,119.4502,104,bull
1879,2007-07-13 09:15:00+05:30,6935,7032.6499,6935,6980.3501,4,97.6499,45.3501,bull
1880,2007-07-16 09:15:00+05:30,6985.0498,7112.8999,6938.0498,7101.2998,0,174.8501,116.25,bull
1881,2007-07-17 09:15:00+05:30,7064.25,7154.3999,7020,7041.75,1,134.3999,22.5,bear
1882,2007-07-18 09:15:00+05:30,7050.8999,7093.8999,6978,7068.7998,2,115.8999,17.8999,bull
1883,2007-07-19 09:15:00+05:30,7099.1499,7157.7002,7082.1001,7137.8999,3,75.6001,38.75,bull
1884,2007-07-20 09:15:00+05:30,7146.7002,7209.2002,7064.6499,7086.5498,4,144.5503,60.1504,bear
1885,2007-07-23 09:15:00+05:30,7073.7002,7088.7998,7024.6001,7076.2998,0,64.1997,2.5996,bull
1886,2007-07-24 09:15:00+05:30,7092.3501,7142.1499,7057.6499,7075.6001,1,84.5,16.75,bear
1887,2007-07-25 09:15:00+05:30,7061.3501,7068.5498,6959.25,7003.4502,2,109.2998,57.8999,bear
1888,2007-07-26 09:15:00+05:30,7024.8999,7032.9502,6904.7002,6933.2998,3,128.25,91.6001,bear
1889,2007-07-27 09:15:00+05:30,6864.5498,6864.5498,6608.1001,6698.6499,4,256.4497,165.8999,bear
1890,2007-07-30 09:15:00+05:30,6726.6001,6937.1001,6650.7002,6829.7998,0,286.3999,103.1997,bull
1891,2007-07-31 09:15:00+05:30,6864.1001,6943.8999,6712.8501,6928.4502,1,231.0498,64.3501,bull
1892,2007-08-01 09:15:00+05:30,6903.8501,6903.8501,6609.75,6637.3501,2,294.1001,266.5,bear
1893,2007-08-02 09:15:00+05:30,6630.8501,6819.4502,6612.0498,6759.1499,3,207.4004,128.2998,bull
